NodeA,NodeB,Weights
4964,53,1.0
4964,3395,1.0
4964,2946,1.0
4964,10100,1.0
4964,997,1.0
4964,5512,1.0
4964,3868,1.0
4965,2757,1.0
4965,2177,1.0
4965,7139,1.0
4965,3045,1.0
4965,2139,1.0
4965,92,1.0
4965,11770,1.0
4965,3952,1.0
4965,9194,1.0
4965,9353,0.0
4966,2793,1.0
4966,4101,1.0
4966,10924,1.0
4966,6887,1.0
4966,2792,1.0
4966,2240,1.0
4966,2399,1.0
4966,982,1.0
4966,13154,1.0
4966,2888,1.0
4967,1661,1.0
4967,9028,1.0
4967,12547,1.0
4967,4671,1.0
4967,5161,1.0
4967,9288,1.0
4967,2066,1.0
4967,2246,1.0
4967,1149,1.0
4967,3586,0.0
4968,12852,1.0
4968,7680,1.0
4968,7629,1.0
4968,3750,1.0
4968,6955,1.0
4968,6560,1.0
4968,5524,1.0
4968,10207,1.0
4968,11805,0.0
4968,8709,0.0
4969,2046,1.0
4969,3248,1.0
4969,13080,1.0
4969,8398,1.0
4969,10964,1.0
4969,7908,1.0
4969,2020,1.0
4969,8645,0.0
4969,6233,0.0
4969,5320,0.0
4970,9359,1.0
4970,4869,1.0
4970,7220,1.0
4970,8147,1.0
4970,2943,1.0
4970,10260,1.0
4970,6635,1.0
4970,8617,1.0
4970,11193,0.0
4970,5543,0.0
4971,11297,1.0
4971,1261,1.0
4971,559,1.0
4971,12217,1.0
4971,7536,1.0
4971,11977,1.0
4971,1915,1.0
4971,10889,1.0
4971,1821,1.0
4971,9271,1.0
4972,4828,1.0
4972,12394,1.0
4972,4135,1.0
4972,9781,1.0
4972,3190,1.0
4972,11668,1.0
4972,6968,1.0
4972,10335,1.0
4972,7844,1.0
4972,10955,1.0
4973,1742,1.0
4973,6079,1.0
4973,9912,1.0
4973,3241,1.0
4973,2616,1.0
4973,5315,1.0
4973,4934,1.0
4973,12534,0.0
4973,12440,0.0
4973,11566,0.0
4974,1340,1.0
4974,1526,1.0
4974,5433,1.0
4974,555,1.0
4974,9256,1.0
4974,2778,1.0
4974,348,1.0
4974,4943,1.0
4974,6707,1.0
4974,11812,1.0
4975,3466,1.0
4975,5907,1.0
4975,5260,1.0
4975,7419,1.0
4975,10336,1.0
4975,1931,1.0
4975,6943,1.0
4975,13116,1.0
4975,2356,0.0
4975,10708,0.0
4976,4256,1.0
4976,5187,1.0
4976,8115,1.0
4976,675,1.0
4976,1820,1.0
4976,11203,1.0
4976,9716,1.0
4976,8338,1.0
4976,12134,1.0
4976,4574,0.0
4977,8604,1.0
4977,12704,1.0
4977,13152,1.0
4977,13156,1.0
4977,8236,1.0
4977,11175,1.0
4977,6616,1.0
4977,9029,1.0
4977,11481,1.0
4977,1359,1.0
4978,749,1.0
4978,2933,1.0
4978,11021,1.0
4978,12798,1.0
4978,1091,1.0
4978,9111,1.0
4978,11233,1.0
4978,9247,1.0
4978,6585,1.0
4978,8185,1.0
4979,12492,1.0
4979,194,1.0
4979,5761,1.0
4979,5878,1.0
4979,8491,1.0
4979,2217,1.0
4979,350,1.0
4979,7724,1.0
4979,4993,1.0
4979,4934,1.0
4980,11196,1.0
4980,4710,1.0
4980,768,1.0
4980,13152,1.0
4980,1378,1.0
4980,7234,1.0
4980,2998,1.0
4980,9764,0.0
4980,8349,0.0
4980,11989,0.0
4981,1059,1.0
4981,8522,1.0
4981,12363,1.0
4981,2885,1.0
4981,6377,1.0
4981,10410,1.0
4981,9874,1.0
4981,2673,1.0
4981,7045,1.0
4981,10204,1.0
4982,11249,1.0
4982,765,1.0
4982,9364,1.0
4982,9675,1.0
4982,5601,1.0
4982,12230,1.0
4982,6116,1.0
4982,10926,1.0
4982,566,1.0
4982,6291,1.0
4983,4175,1.0
4983,2131,1.0
4983,2820,1.0
4983,6301,1.0
4983,10990,1.0
4983,4948,1.0
4983,11261,1.0
4983,8275,1.0
4983,4224,1.0
4983,6469,0.0
4984,9390,1.0
4984,10628,1.0
4984,7910,1.0
4984,8682,1.0
4984,8467,1.0
4984,1379,1.0
4984,7172,1.0
4984,10015,1.0
4984,10503,1.0
4984,1749,1.0
4985,9247,1.0
4985,7837,1.0
4985,6354,1.0
4985,5109,1.0
4985,6695,1.0
4985,1479,1.0
4985,4105,1.0
4985,6588,1.0
4985,8898,0.0
4985,4438,0.0
4986,8569,1.0
4986,1490,1.0
4986,5849,1.0
4986,6424,1.0
4986,9764,1.0
4986,479,1.0
4986,2745,1.0
4986,1360,0.0
4986,1075,0.0
4986,1394,0.0
4987,5078,1.0
4987,1503,1.0
4987,6059,1.0
4987,4244,1.0
4987,5122,1.0
4987,5866,1.0
4987,3016,1.0
4987,3763,1.0
4987,8337,0.0
4987,3917,0.0
4988,3012,1.0
4988,1572,1.0
4988,5632,1.0
4988,1168,1.0
4988,2429,1.0
4988,8674,1.0
4988,6161,1.0
4988,9020,0.0
4988,9941,0.0
4988,8407,0.0
4989,12621,1.0
4989,11969,1.0
4989,6672,1.0
4989,5514,1.0
4989,8788,1.0
4989,524,1.0
4989,7386,1.0
4989,5125,1.0
4989,6809,1.0
4989,6187,1.0
4990,10755,1.0
4990,6322,1.0
4990,11012,1.0
4990,5125,1.0
4990,5788,1.0
4990,8634,1.0
4990,8831,1.0
4990,11647,1.0
4990,9850,0.0
4990,1338,0.0
4991,5388,1.0
4991,5816,1.0
4991,1379,1.0
4991,7294,1.0
4991,4493,1.0
4991,7482,1.0
4991,1085,1.0
4991,8529,1.0
4991,9353,0.0
4991,8348,0.0
4992,4908,1.0
4992,10114,1.0
4992,10078,1.0
4992,12985,1.0
4992,7251,1.0
4992,1603,1.0
4992,10267,1.0
4992,12707,1.0
4992,5376,0.0
4992,5525,0.0
4993,4179,1.0
4993,3301,1.0
4993,12492,1.0
4993,7094,1.0
4993,12136,1.0
4993,9726,1.0
4993,894,1.0
4993,6715,1.0
4993,371,0.0
4993,5615,0.0
4994,1454,1.0
4994,56,1.0
4994,7550,1.0
4994,8548,1.0
4994,10085,1.0
4994,641,1.0
4994,840,1.0
4994,12000,1.0
4994,9780,1.0
4994,8348,0.0
4995,477,1.0
4995,3964,1.0
4995,2407,1.0
4995,7852,1.0
4995,1025,1.0
4995,11172,1.0
4995,830,1.0
4995,1841,1.0
4995,7649,0.0
4995,6263,0.0
4996,3880,1.0
4996,5953,1.0
4996,6437,1.0
4996,10147,1.0
4996,2331,1.0
4996,4546,1.0
4996,10847,1.0
4996,8970,0.0
4996,3353,0.0
4996,1270,0.0
4997,6224,1.0
4997,13164,1.0
4997,9351,1.0
4997,6932,1.0
4997,1895,1.0
4997,3135,1.0
4997,761,1.0
4997,2852,1.0
4997,5242,1.0
4997,12566,1.0
4998,12805,1.0
4998,4548,1.0
4998,4235,1.0
4998,947,1.0
4998,1966,1.0
4998,815,1.0
4998,431,1.0
4998,8673,1.0
4998,9786,1.0
4998,8115,0.0
4999,9102,1.0
4999,11466,1.0
4999,1701,1.0
4999,5201,1.0
4999,5943,1.0
4999,5162,1.0
4999,8833,1.0
4999,11489,1.0
4999,3746,0.0
4999,1684,0.0
5000,12650,1.0
5000,12805,1.0
5000,6425,1.0
5000,10765,1.0
5000,3539,1.0
5000,2757,1.0
5000,4877,1.0
5000,6913,1.0
5000,9225,1.0
5000,3442,1.0
5001,749,1.0
5001,3454,1.0
5001,4100,1.0
5001,529,1.0
5001,11944,1.0
5001,11246,1.0
5001,1821,1.0
5001,1365,1.0
5001,6011,0.0
5001,452,0.0
5002,10690,1.0
5002,9512,1.0
5002,10703,1.0
5002,5857,1.0
5002,1317,1.0
5002,5704,1.0
5002,2033,1.0
5002,8629,1.0
5002,3594,0.0
5002,10854,0.0
5003,7118,1.0
5003,11057,1.0
5003,6627,1.0
5003,8083,1.0
5003,3679,1.0
5003,12684,1.0
5003,4779,1.0
5003,7072,1.0
5003,7632,0.0
5003,4657,0.0
5004,4110,1.0
5004,4098,1.0
5004,12154,1.0
5004,2418,1.0
5004,7979,1.0
5004,12134,1.0
5004,5129,1.0
5004,2350,1.0
5004,5713,1.0
5004,11101,1.0
5005,7154,1.0
5005,11643,1.0
5005,11908,1.0
5005,12547,1.0
5005,1629,1.0
5005,6304,1.0
5005,7614,1.0
5005,13164,1.0
5005,1381,1.0
5005,13142,0.0
5006,5648,1.0
5006,3234,1.0
5006,1220,1.0
5006,3489,1.0
5006,8800,1.0
5006,9128,1.0
5006,4605,1.0
5006,12124,1.0
5006,6560,0.0
5006,9550,0.0
5007,3043,1.0
5007,2036,1.0
5007,8268,1.0
5007,3570,1.0
5007,2397,1.0
5007,2448,1.0
5007,9871,1.0
5007,645,0.0
5007,4423,0.0
5007,7032,0.0
5008,6548,1.0
5008,7288,1.0
5008,5438,1.0
5008,2360,1.0
5008,2316,1.0
5008,8096,1.0
5008,3375,1.0
5008,8499,1.0
5008,1624,0.0
5008,2442,0.0
5009,11005,1.0
5009,7916,1.0
5009,1453,1.0
5009,6809,1.0
5009,8557,1.0
5009,4313,1.0
5009,11692,1.0
5009,7727,1.0
5009,10504,1.0
5009,12125,1.0
5010,1941,1.0
5010,8549,1.0
5010,8363,1.0
5010,7502,1.0
5010,12634,1.0
5010,9198,1.0
5010,7976,1.0
5010,6761,1.0
5010,6345,0.0
5010,8027,0.0
5011,8913,1.0
5011,3658,1.0
5011,7336,1.0
5011,6515,1.0
5011,6126,1.0
5011,8927,1.0
5011,6328,1.0
5011,5332,1.0
5011,7680,0.0
5011,2035,0.0
5012,6475,1.0
5012,8698,1.0
5012,7780,1.0
5012,9312,1.0
5012,1420,1.0
5012,9819,1.0
5012,7679,1.0
5012,2107,1.0
5012,5125,1.0
5012,1199,1.0
5013,6152,1.0
5013,9878,1.0
5013,12566,1.0
5013,11579,1.0
5013,3689,1.0
5013,734,1.0
5013,2113,1.0
5013,12057,1.0
5013,3636,1.0
5013,8381,0.0
5014,4389,1.0
5014,3957,1.0
5014,2900,1.0
5014,5829,1.0
5014,11494,1.0
5014,2959,1.0
5014,9370,1.0
5014,10938,1.0
5014,7885,0.0
5014,5639,0.0
5015,6361,1.0
5015,8413,1.0
5015,8182,1.0
5015,6208,1.0
5015,8878,1.0
5015,4047,1.0
5015,1274,1.0
5015,10537,1.0
5015,10453,1.0
5015,7759,0.0
5016,11037,1.0
5016,12354,1.0
5016,6161,1.0
5016,4622,1.0
5016,4677,1.0
5016,9527,1.0
5016,7858,1.0
5016,3273,1.0
5016,4673,1.0
5016,13030,1.0
5017,3056,1.0
5017,2430,1.0
5017,6901,1.0
5017,8375,1.0
5017,5264,1.0
5017,1701,1.0
5017,9348,1.0
5017,12581,1.0
5017,12376,0.0
5017,6578,0.0
5018,391,1.0
5018,8137,1.0
5018,9961,1.0
5018,8338,1.0
5018,4968,1.0
5018,8151,1.0
5018,5933,1.0
5018,8345,1.0
5018,7629,1.0
5018,6560,0.0
5019,11860,1.0
5019,91,1.0
5019,9616,1.0
5019,13065,1.0
5019,6036,1.0
5019,9091,1.0
5019,10504,1.0
5019,1068,1.0
5019,5914,1.0
5019,10607,0.0
5020,3304,1.0
5020,1850,1.0
5020,7732,1.0
5020,4739,1.0
5020,10835,1.0
5020,3987,1.0
5020,7886,1.0
5020,8622,1.0
5020,1447,1.0
5020,4217,1.0
5021,10806,1.0
5021,9368,1.0
5021,2800,1.0
5021,4240,1.0
5021,1365,1.0
5021,2069,1.0
5021,12911,1.0
5021,10659,1.0
5021,2699,1.0
5021,3866,1.0
5022,9652,1.0
5022,7509,1.0
5022,9834,1.0
5022,98,1.0
5022,5965,1.0
5022,8257,1.0
5022,4790,1.0
5022,4157,0.0
5022,7507,0.0
5022,1551,0.0
5023,5835,1.0
5023,3220,1.0
5023,4797,1.0
5023,8569,1.0
5023,4577,1.0
5023,5953,1.0
5023,8743,1.0
5023,4828,1.0
5023,5823,1.0
5023,10399,1.0
5024,400,1.0
5024,2677,1.0
5024,7173,1.0
5024,11865,1.0
5024,4009,1.0
5024,12789,1.0
5024,6615,1.0
5024,3969,1.0
5024,7728,1.0
5024,7878,1.0
5025,5319,1.0
5025,7656,1.0
5025,2329,1.0
5025,4929,1.0
5025,1309,1.0
5025,1156,1.0
5025,4587,1.0
5025,2039,1.0
5025,7498,1.0
5025,9182,1.0
5026,4357,1.0
5026,5773,1.0
5026,2768,1.0
5026,9919,1.0
5026,7683,1.0
5026,4466,1.0
5026,9455,1.0
5026,1070,1.0
5026,9791,1.0
5026,2247,1.0
5027,12187,1.0
5027,12901,1.0
5027,11669,1.0
5027,11529,1.0
5027,3284,1.0
5027,1739,1.0
5027,8389,1.0
5027,8849,1.0
5027,2061,1.0
5027,1635,1.0
5028,1176,1.0
5028,10561,1.0
5028,7299,1.0
5028,1276,1.0
5028,10019,1.0
5028,10925,1.0
5028,12654,1.0
5028,4206,1.0
5028,1565,1.0
5028,9110,1.0
5029,8189,1.0
5029,3093,1.0
5029,698,1.0
5029,3190,1.0
5029,12569,1.0
5029,9956,1.0
5029,12256,1.0
5029,1952,1.0
5029,4367,1.0
5029,7215,0.0
5030,7992,1.0
5030,4960,1.0
5030,2551,1.0
5030,4826,1.0
5030,5143,1.0
5030,11057,1.0
5030,7048,1.0
5030,3800,1.0
5030,5874,1.0
5030,7400,0.0
5031,2208,1.0
5031,7728,1.0
5031,7280,1.0
5031,7134,1.0
5031,454,1.0
5031,4639,1.0
5031,2796,1.0
5031,6192,1.0
5031,3882,1.0
5031,11746,1.0
5032,8818,1.0
5032,355,1.0
5032,5780,1.0
5032,5835,1.0
5032,675,1.0
5032,284,1.0
5032,2974,1.0
5032,6913,1.0
5032,11325,1.0
5032,2683,0.0
5033,9455,1.0
5033,708,1.0
5033,3815,1.0
5033,8145,1.0
5033,10453,1.0
5033,12928,1.0
5033,4189,1.0
5033,11781,1.0
5033,1040,0.0
5033,7843,0.0
5034,13164,1.0
5034,2151,1.0
5034,11607,1.0
5034,5731,1.0
5034,7661,1.0
5034,5472,1.0
5034,2354,1.0
5034,12499,1.0
5034,6405,1.0
5034,5213,1.0
5035,9271,1.0
5035,4864,1.0
5035,7161,1.0
5035,10621,1.0
5035,4721,1.0
5035,10126,1.0
5035,11234,1.0
5035,3027,1.0
5035,13202,1.0
5035,8368,1.0
5036,4546,1.0
5036,6713,1.0
5036,7104,1.0
5036,4643,1.0
5036,6152,1.0
5036,940,1.0
5036,4956,1.0
5036,4383,0.0
5036,9440,0.0
5036,3558,0.0
5037,6940,1.0
5037,7632,1.0
5037,4951,1.0
5037,12679,1.0
5037,5748,1.0
5037,2195,1.0
5037,1007,1.0
5037,2038,1.0
5037,5632,0.0
5037,11057,0.0
5038,6062,1.0
5038,7072,1.0
5038,2019,1.0
5038,4201,1.0
5038,4071,1.0
5038,9833,1.0
5038,3851,1.0
5038,8236,1.0
5038,12807,1.0
5038,3152,1.0
5039,8651,1.0
5039,7577,1.0
5039,6058,1.0
5039,3897,1.0
5039,13186,1.0
5039,295,1.0
5039,8831,1.0
5039,6447,1.0
5039,1373,1.0
5039,12683,0.0
5040,5675,1.0
5040,6932,1.0
5040,11326,1.0
5040,4093,1.0
5040,12530,1.0
5040,3210,1.0
5040,7372,1.0
5040,5846,1.0
5040,8841,0.0
5040,11710,0.0
5041,9372,1.0
5041,10580,1.0
5041,2488,1.0
5041,5959,1.0
5041,7442,1.0
5041,8239,1.0
5041,9806,1.0
5041,3865,1.0
5041,9191,1.0
5041,1258,0.0
5042,5239,1.0
5042,6552,1.0
5042,3993,1.0
5042,10170,1.0
5042,2868,1.0
5042,2943,1.0
5042,3875,1.0
5042,7909,0.0
5042,6226,0.0
5042,5534,0.0
5043,2421,1.0
5043,4392,1.0
5043,1116,1.0
5043,11770,1.0
5043,11229,1.0
5043,9065,1.0
5043,11037,1.0
5043,11155,1.0
5043,11876,0.0
5043,10463,0.0
5044,8719,1.0
5044,8593,1.0
5044,1660,1.0
5044,10664,1.0
5044,1257,1.0
5044,2375,1.0
5044,11677,1.0
5044,5378,1.0
5044,9796,0.0
5044,1925,0.0
5045,7084,1.0
5045,1013,1.0
5045,128,1.0
5045,3016,1.0
5045,4662,1.0
5045,6036,1.0
5045,8268,1.0
5045,12001,1.0
5045,1203,0.0
5045,2604,0.0
5046,2607,1.0
5046,2254,1.0
5046,7517,1.0
5046,212,1.0
5046,10908,1.0
5046,1596,1.0
5046,7724,1.0
5046,9620,1.0
5046,8101,0.0
5046,12921,0.0
5047,1750,1.0
5047,12476,1.0
5047,5019,1.0
5047,7217,1.0
5047,4729,1.0
5047,12208,1.0
5047,8900,1.0
5047,13142,1.0
5047,7648,1.0
5047,3500,1.0
5048,9510,1.0
5048,11952,1.0
5048,7387,1.0
5048,7034,1.0
5048,6715,1.0
5048,5253,1.0
5048,3642,1.0
5048,9715,1.0
5048,1076,1.0
5048,8783,1.0
5049,12050,1.0
5049,12620,1.0
5049,7947,1.0
5049,11889,1.0
5049,7055,1.0
5049,7047,1.0
5049,4387,1.0
5049,7035,1.0
5049,5637,1.0
5049,7623,0.0
5050,2553,1.0
5050,6189,1.0
5050,8145,1.0
5050,9379,1.0
5050,3286,1.0
5050,8762,1.0
5050,761,1.0
5050,12313,1.0
5050,7405,1.0
5050,11748,1.0
5051,5212,1.0
5051,8841,1.0
5051,12541,1.0
5051,380,1.0
5051,12677,1.0
5051,5659,1.0
5051,6422,1.0
5051,4926,1.0
5051,4960,1.0
5051,9080,1.0
5052,4868,1.0
5052,996,1.0
5052,4761,1.0
5052,2421,1.0
5052,10309,1.0
5052,1554,1.0
5052,8678,1.0
5052,6204,1.0
5052,6586,1.0
5052,1981,0.0
5053,9790,1.0
5053,3607,1.0
5053,10504,1.0
5053,5997,1.0
5053,163,1.0
5053,11271,1.0
5053,2358,1.0
5053,8003,0.0
5053,4939,0.0
5053,9388,0.0
5054,6875,1.0
5054,8629,1.0
5054,11963,1.0
5054,1994,1.0
5054,10597,1.0
5054,5637,1.0
5054,3947,1.0
5054,278,1.0
5054,926,0.0
5054,12355,0.0
5055,4387,1.0
5055,5981,1.0
5055,1674,1.0
5055,4356,1.0
5055,14,1.0
5055,3112,1.0
5055,12440,1.0
5055,5267,1.0
5055,8328,1.0
5055,4338,1.0
5056,461,1.0
5056,11920,1.0
5056,10069,1.0
5056,3049,1.0
5056,6577,1.0
5056,7430,1.0
5056,4234,1.0
5056,6084,1.0
5056,1096,0.0
5056,10285,0.0
5057,7844,1.0
5057,11812,1.0
5057,6159,1.0
5057,11247,1.0
5057,763,1.0
5057,10015,1.0
5057,12509,1.0
5057,6203,1.0
5057,5439,1.0
5057,7971,1.0
5058,7274,1.0
5058,2947,1.0
5058,6647,1.0
5058,3636,1.0
5058,10690,1.0
5058,2567,1.0
5058,6208,1.0
5058,1949,1.0
5058,2614,0.0
5058,2179,0.0
5059,9965,1.0
5059,6405,1.0
5059,1684,1.0
5059,3359,1.0
5059,10871,1.0
5059,9634,1.0
5059,1588,1.0
5059,5440,1.0
5059,3319,0.0
5059,6011,0.0
5060,8897,1.0
5060,12660,1.0
5060,6732,1.0
5060,7951,1.0
5060,12924,1.0
5060,5318,1.0
5060,9255,1.0
5060,10955,1.0
5060,9541,0.0
5060,8457,0.0
5061,7878,1.0
5061,9819,1.0
5061,9312,1.0
5061,5502,1.0
5061,8494,1.0
5061,1420,1.0
5061,7728,1.0
5061,2313,1.0
5061,959,0.0
5061,7773,0.0
5062,3,1.0
5062,4865,1.0
5062,2697,1.0
5062,3444,1.0
5062,11267,1.0
5062,4118,1.0
5062,5627,1.0
5062,6684,1.0
5062,5262,1.0
5062,5311,0.0
5063,8946,1.0
5063,1903,1.0
5063,4850,1.0
5063,5524,1.0
5063,4644,1.0
5063,10049,1.0
5063,9453,1.0
5063,9336,1.0
5063,3077,0.0
5063,5569,0.0
5064,7617,1.0
5064,7654,1.0
5064,808,1.0
5064,7969,1.0
5064,1393,1.0
5064,9485,1.0
5064,11030,1.0
5064,11863,1.0
5064,2234,1.0
5064,9255,0.0
5065,8565,1.0
5065,4609,1.0
5065,10168,1.0
5065,10482,1.0
5065,8337,1.0
5065,577,1.0
5065,1206,1.0
5065,8978,1.0
5065,4340,0.0
5065,5909,0.0
5066,2823,1.0
5066,3459,1.0
5066,9654,1.0
5066,8181,1.0
5066,3222,1.0
5066,9295,1.0
5066,2591,1.0
5066,6386,1.0
5066,11062,1.0
5066,7358,1.0
5067,4771,1.0
5067,8115,1.0
5067,2683,1.0
5067,11425,1.0
5067,1899,1.0
5067,8307,1.0
5067,8421,1.0
5067,5274,1.0
5067,1780,1.0
5067,12496,1.0
5068,10558,1.0
5068,9178,1.0
5068,11874,1.0
5068,5680,1.0
5068,7910,1.0
5068,2351,1.0
5068,4824,1.0
5068,6354,1.0
5068,6588,1.0
5068,5474,0.0
5069,4531,1.0
5069,5428,1.0
5069,6968,1.0
5069,5265,1.0
5069,9190,1.0
5069,8224,1.0
5069,10113,1.0
5069,4704,1.0
5069,7657,1.0
5069,12795,0.0
5070,12047,1.0
5070,9306,1.0
5070,2652,1.0
5070,9355,1.0
5070,8019,1.0
5070,8242,1.0
5070,10147,1.0
5070,11252,1.0
5070,3168,1.0
5070,5090,0.0
5071,951,1.0
5071,1958,1.0
5071,3940,1.0
5071,8361,1.0
5071,9120,1.0
5071,4905,1.0
5071,1230,1.0
5071,11011,1.0
5071,9980,0.0
5071,10016,0.0
5072,3430,1.0
5072,5224,1.0
5072,10854,1.0
5072,3043,1.0
5072,12065,1.0
5072,4175,1.0
5072,7394,1.0
5072,355,1.0
5072,4376,1.0
5072,1915,0.0
5073,4055,1.0
5073,12111,1.0
5073,11089,1.0
5073,13099,1.0
5073,12949,1.0
5073,3414,1.0
5073,4497,1.0
5073,3946,1.0
5073,4958,1.0
5073,12767,1.0
5074,11194,1.0
5074,1418,1.0
5074,874,1.0
5074,13059,1.0
5074,2165,1.0
5074,11288,1.0
5074,10163,1.0
5074,9240,1.0
5074,11026,0.0
5074,6010,0.0
5075,9184,1.0
5075,10452,1.0
5075,1869,1.0
5075,8246,1.0
5075,5545,1.0
5075,4187,1.0
5075,1997,1.0
5075,102,1.0
5075,8655,1.0
5075,41,1.0
5076,3312,1.0
5076,3774,1.0
5076,8478,1.0
5076,452,1.0
5076,4600,1.0
5076,6640,1.0
5076,4733,1.0
5076,12126,1.0
5076,6166,1.0
5076,7376,1.0
5077,9353,1.0
5077,11803,1.0
5077,11921,1.0
5077,2368,1.0
5077,11147,1.0
5077,1551,1.0
5077,6422,1.0
5077,11425,1.0
5077,3321,1.0
5077,3909,0.0
5078,645,1.0
5078,11599,1.0
5078,6357,1.0
5078,12001,1.0
5078,12160,1.0
5078,11877,1.0
5078,11175,1.0
5078,7386,0.0
5078,3016,0.0
5078,6524,0.0
5079,1827,1.0
5079,8214,1.0
5079,7885,1.0
5079,713,1.0
5079,6806,1.0
5079,3091,1.0
5079,2231,1.0
5079,3819,1.0
5079,2529,1.0
5079,12368,1.0
5080,3514,1.0
5080,7141,1.0
5080,10636,1.0
5080,9551,1.0
5080,3624,1.0
5080,7520,1.0
5080,11540,1.0
5080,1570,1.0
5080,210,1.0
5080,10031,1.0
5081,7426,1.0
5081,2757,1.0
5081,1113,1.0
5081,1899,1.0
5081,5067,1.0
5081,9326,1.0
5081,5785,1.0
5081,4771,0.0
5081,2316,0.0
5081,2844,0.0
5082,2362,1.0
5082,815,1.0
5082,10227,1.0
5082,3454,1.0
5082,1122,1.0
5082,7614,1.0
5082,13052,1.0
5082,3364,1.0
5082,6831,0.0
5082,7850,0.0
5083,10271,1.0
5083,7288,1.0
5083,3529,1.0
5083,10263,1.0
5083,9596,1.0
5083,12148,1.0
5083,10573,1.0
5083,5729,1.0
5083,4552,0.0
5083,10825,0.0
5084,8246,1.0
5084,6987,1.0
5084,811,1.0
5084,5994,1.0
5084,1879,1.0
5084,7915,1.0
5084,3402,1.0
5084,3123,1.0
5084,8721,1.0
5084,10557,1.0
5085,10616,1.0
5085,8185,1.0
5085,12532,1.0
5085,10225,1.0
5085,1072,1.0
5085,10016,1.0
5085,8418,1.0
5085,1396,1.0
5085,7305,1.0
5085,4003,1.0
5086,400,1.0
5086,11105,1.0
5086,9690,1.0
5086,5753,1.0
5086,5377,1.0
5086,11296,1.0
5086,10134,1.0
5086,2903,1.0
5086,5526,1.0
5086,8022,1.0
5087,7443,1.0
5087,9964,1.0
5087,1920,1.0
5087,7392,1.0
5087,2704,1.0
5087,11962,1.0
5087,1002,1.0
5087,628,1.0
5087,7717,1.0
5087,6026,1.0
5088,5506,1.0
5088,6960,1.0
5088,8285,1.0
5088,3648,1.0
5088,3791,1.0
5088,1455,1.0
5088,12620,1.0
5088,6596,1.0
5088,9392,1.0
5088,2890,0.0
5089,7941,1.0
5089,2449,1.0
5089,12333,1.0
5089,7650,1.0
5089,11411,1.0
5089,6934,1.0
5089,5916,1.0
5089,2905,1.0
5089,3030,0.0
5089,8651,0.0
5090,3985,1.0
5090,2772,1.0
5090,5820,1.0
5090,10719,1.0
5090,2525,1.0
5090,7685,1.0
5090,5391,1.0
5090,4172,1.0
5090,8601,1.0
5090,2131,1.0
5091,5898,1.0
5091,12811,1.0
5091,7682,1.0
5091,3856,1.0
5091,6447,1.0
5091,6409,1.0
5091,295,1.0
5091,4449,1.0
5091,7262,0.0
5091,763,0.0
5092,10367,1.0
5092,10151,1.0
5092,6417,1.0
5092,7543,1.0
5092,2439,1.0
5092,12252,1.0
5092,4616,1.0
5092,1040,0.0
5092,6926,0.0
5092,1274,0.0
5093,1205,1.0
5093,12620,1.0
5093,8115,1.0
5093,9910,1.0
5093,6522,1.0
5093,156,1.0
5093,5187,1.0
5093,221,1.0
5093,9647,0.0
5093,1352,0.0
5094,6993,1.0
5094,7107,1.0
5094,861,1.0
5094,9509,1.0
5094,8085,1.0
5094,5203,1.0
5094,908,1.0
5094,6560,1.0
5094,2712,1.0
5094,8263,1.0
5095,3994,1.0
5095,4846,1.0
5095,6836,1.0
5095,8429,1.0
5095,8079,1.0
5095,10596,1.0
5095,9499,1.0
5095,9724,1.0
5095,6408,1.0
5095,10374,0.0
5096,3258,1.0
5096,11544,1.0
5096,678,1.0
5096,472,1.0
5096,1037,1.0
5096,3696,1.0
5096,10117,1.0
5096,10000,0.0
5096,9121,0.0
5096,4198,0.0
5097,557,1.0
5097,12256,1.0
5097,12569,1.0
5097,1873,1.0
5097,8155,1.0
5097,12015,1.0
5097,5474,1.0
5097,6171,1.0
5097,11068,1.0
5097,4381,1.0
5098,8363,1.0
5098,5923,1.0
5098,7720,1.0
5098,10265,1.0
5098,10141,1.0
5098,9038,1.0
5098,4836,1.0
5098,265,1.0
5098,698,0.0
5098,4958,0.0
5099,9505,1.0
5099,12194,1.0
5099,1163,1.0
5099,1844,1.0
5099,861,1.0
5099,50,1.0
5099,10854,1.0
5099,12917,1.0
5099,6164,0.0
5099,4457,0.0
5100,11868,1.0
5100,7783,1.0
5100,12088,1.0
5100,8239,1.0
5100,11502,1.0
5100,4577,1.0
5100,9561,1.0
5100,12546,1.0
5100,2906,0.0
5100,2208,0.0
5101,497,1.0
5101,3568,1.0
5101,9520,1.0
5101,12002,1.0
5101,2250,1.0
5101,2338,1.0
5101,6117,1.0
5101,23,0.0
5101,5815,0.0
5101,5873,0.0
5102,6983,1.0
5102,4761,1.0
5102,7395,1.0
5102,12731,1.0
5102,4868,1.0
5102,510,1.0
5102,9912,1.0
5102,522,1.0
5102,10812,1.0
5102,1756,1.0
5103,12847,1.0
5103,1902,1.0
5103,8187,1.0
5103,3222,1.0
5103,449,1.0
5103,8034,1.0
5103,633,1.0
5103,9575,1.0
5103,1616,1.0
5103,11934,1.0
5104,9231,1.0
5104,8497,1.0
5104,10854,1.0
5104,6306,1.0
5104,12003,1.0
5104,8281,1.0
5104,12110,1.0
5104,3636,1.0
5104,9775,1.0
5104,4577,1.0
